code,partners
hobkit,blheag1:56:15 dotkit1:55:9 roahaw:52:34 snakit:51:9 grhkit1:51:3 blabaz1:50:0 rutkit1:50:0 whckit1:49:0 whrhaw1:49:3 pacbaz1:49:0 slbkit1:49:1 coffal1:49:10 comblh1:48:5 rubeag2:47:0 crheag1:47:3 crahaw:46:8 madcuh1:46:0 fragos2:46:0 blhbuz1:46:0 gybhaw2:46:0 barhob1:46:0 whnhaw2:45:0 plukit1:45:0 whbhaw2:45:0
hobvan1,whhvan1:57:100 vadvan1:55:0 whihel1:52:0 chavan2:51:0 gychel1:50:0 warfly1:47:0 bwfshr2:46:0 polvan1:46:0 rubhel1:45:0 chbhel1:45:0 lafvan1:44:0 tylvan1:44:0 comwoo1:44:0 larwoo1:43:0 malwoo1:43:0 rufvan1:42:0 afrshf1:40:0 resvan1:40:0 anghel1:40:0 sibvan1:40:0 bervan1:40:0 srlwoo1:39:0 bluvan3:39:0 rethel1:39:0
hodfro1,javfro3:64:0 shtfro3:62:0 javfro2:61:0 sunfro1:60:0 shtfro2:59:0 goufro1:58:0 phifro1:57:0 ceyfro1:57:0 larfro1:51:0 grepot1:47:100 papfro1:44:0 palfro1:43:0 marfro1:40:0 soifro1:39:0 tawfro1:36:0
hodhac1,malhac1:83:50 nohcuc1:73:0 larhac1:72:17 larhac2:71:33 cohcuc1:69:0 phhcuc1:67:0 mohcuc1:64:0 indcuc1:57:0 brucuc1:56:0 suncuc2:56:0 blecuc1:55:0 comcuc:53:0 dltcuc1:53:0 bltcuc1:53:0 madcuc1:53:0 fatcuc1:52:0 reccuc1:51:0 thbcuc1:51:0 suhcuc1:50:0 chbcuc3:50:0 oltcuc1:50:0 phecuc1:50:0 grscuc1:49:0 molcuc1:49:0
hodred1,daured1:80:43 blared1:74:25 rubred2:70:0 blfred1:70:20 alsred1:67:0 comred2:66:4 whtred1:64:3 bucred1:63:3 whwred2:57:3 moured1:57:0 himblu1:49:0 refblu1:49:0 fireth1:49:0 ruhrob1:48:0 plured1:47:0 cobrob1:47:0 himrub1:47:0 palfly2:47:0 japrob2:47:0 eurrob1:47:0 sibrub:46:0 sibrob:46:0 inbrob1:46:0 whbbur4:46:0
hofwoo1,recwoo1:82:59 gofwoo:75:27 rebwoo:65:1 blcwoo1:64:3 whfwoo1:62:0 gonwoo1:62:4 yucwoo:61:0 weiwoo1:61:0 beawoo2:61:0 gocwoo1:61:3 acowoo:59:0 gilwoo:59:4 grbwoo1:58:0 yefwoo1:57:0 purwoo1:56:0 frbwoo1:56:0 yetwoo2:56:0 yecwoo1:55:0 jamwoo1:54:0 phiwoo1:54:0 gocwoo3:53:0 whiwoo1:53:0 fubwoo2:53:0 stbwoo4:53:0
hofwoo2,amabaw1:71:0 blbwoo1:69:0 nobwoo1:68:0 plawoo1:68:0 tyrwoo1:59:0 citwoo1:58:0 stbtre1:58:0 plbwoo1:58:0 elewoo1:57:0 chrwoo1:56:0 stbwoo1:56:0 rebwoo1:56:0 spowoo1:56:0 whcwoo1:56:0 strwoo4:55:0 ocewoo1:55:0 whtwoo1:55:0 plwwoo1:55:0 lotwoo4:55:0 strwoo2:55:0 butwoo1:55:0 mouwoo1:55:0 blbtre1:55:0 grtlea1:54:0
hogwea1,afgwea1:82:25 spewea1:75:16 banwea1:66:0 gopwea1:65:1 capwea1:65:13 bagwea1:64:1 berwea2:63:0 bknwea2:61:0 slbwea1:60:3 afmwea:60:3 lesmaw1:60:10 tagwea1:59:6 bkcwea1:59:0 strwea1:58:0 sbtwea1:56:1 nbtwea1:54:1 yecwea1:54:0 vimwea1:53:0 prgwea1:53:0 vilwea1:53:9 orawea1:53:0 kamwea1:53:0 litwea1:53:0 loawea1:52:0 saffin:48:10
hohgre1,ausgre1:71:83 nezgre1:61:2 silgre1:57:0 horgre:54:0 grcgre1:52:3 jungre1:52:0 madgre1:51:0 litgre1:51:5 clagre:49:0 eargre:49:2 wesgre:48:0 hoogre1:48:0 pibgre:48:1 leagre:47:1 rengre:45:0 whtgre3:44:0 titgre1:44:0 gregre1:43:0 eurcoo:42:1 regcoo1:42:1 blfcor1:41:1 gretea1:38:0 blbduc1:37:1 comeid:36:0
homtan1,bcmtan1:61:30 bwmtan1:54:10 yestan1:51:0 oprtan1:51:0 bubmot3:51:10 goctan4:50:0 babtan1:49:0 bcmtan2:49:10 pumtan2:49:0 goreup1:49:30 opctan1:48:0 bkcmot1:48:0 bagtan1:48:0 yettan1:47:0 lamtan1:47:0 spctan1:47:0 gontan1:47:0 diatan1:47:0 gbmtan1:46:0 turtan1:46:0 blbcon1:46:0 blbtan2:46:0 mamtan1:46:0 blwtan1:46:0 hootan1:39:10
homtou1,gybmot1:77:100 pbmtou1:62:0 bbmtou1:60:0 yeetou1:45:0 guitou1:45:0 rebtou2:45:0 tattou1:44:0 goutou1:44:0 colara2:43:0 noremt1:43:0 spbtou1:43:0 goctou1:42:0 mabara1:42:0 chttou3:42:0 fibara1:41:0 chbtou1:41:0 saftou2:40:0 cucara1:40:0 letara1:40:0 ivbara1:40:0 chotou1:40:0 blnara1:40:0 kebtou1:39:0 greara1:39:0
honeme1,manhum1:66:0 goujew1:57:0 rtlhum:57:17 vicwoo2:56:0 blchum1:56:0 saseme1:55:0 berhum:55:17 cinhum1:55:0 shghum1:55:0 bubhum:55:0 chahum1:54:0 puchum1:54:0 buvhum1:54:0 mouavo1:54:0 glteme1:54:0 pitbri1:53:0 grbhum1:53:0 fotwoo1:53:0 snbhum1:53:0 corhum1:53:0 ructho1:53:0 fabbri1:53:0 sathum1:53:0 tepgol1:52:0 whnjac1:49:17 bltgol1:48:33 scbhum1:45:17
hongre1,sjogre1:70:0 wesmog1:59:0 slbgre1:58:29 easmog4:58:0 yengre1:57:0 golgre1:57:0 spogre1:56:0 yewgre1:56:29 plagre2:56:29 crsbul1:55:0 ansgre1:55:0 easmog3:55:0 stcgre2:54:0 putbul1:54:0 easmog2:54:0 cinbul1:53:0 wesbeg1:53:0 chebul1:53:0 whtbul1:53:0 moubul2:53:0 sunbul3:53:0 ashbul1:52:0 olibul1:52:0 easbeg1:52:0 olwbul1:49:14
hooant1,scbant2:65:0 perant1:63:0 ocfant1:62:0 rubant5:60:0 slcant2:59:0 rubant7:59:0 ocbant1:57:0 crfant1:53:0 chcant2:46:0 alfant1:46:0 thlant3:45:0 stcant2:45:0 eluant1:44:0 whtant2:44:0 whbant3:43:0 whlant2:43:0 thlant2:43:0 whbant7:43:0 spoant5:43:0 amaant1:43:0 brbant1:43:0 masant1:42:0 jocant1:42:0 mouant1:42:0
hoober2,bkhber1:61:0 chccot1:48:0 swtcot1:48:0 scafru1:47:0 whccot1:46:0 barfru1:46:0 bavcot1:45:0 yermar1:44:100 gywcot1:43:0 rebfru1:43:0 gabfru1:43:0 civpih1:43:0 chbcot1:41:0 batfru1:41:0 olipih2:40:0 beabel1:40:0 gobfru1:40:0 reccot1:39:0 putcot1:39:0 gurcot1:38:0 bagcot1:38:0 rufpih1:38:0 hanfru1:38:0 thwbel:37:0
hoobut1,piebut1:71:12 blbbut1:69:0 sibbut1:63:0 cucjay1:61:25 blabut1:60:0 ruffan4:60:0 grybut1:59:0 bkbtri1:55:25 biswoo1:54:0 ausmag2:51:0 fijwoo1:50:0 lowpel1:49:0 moupel1:48:0 norshr4:46:12 whbwoo8:46:0 piecur1:45:0 grewoo1:45:0 whbwoo4:42:0 grycur1:42:0 blacur2:41:0 helfri1:37:25 blfwoo1:35:0 maswoo1:34:0 duswoo1:34:0
hoocra1,comcra:67:10 sancra:64:34 whncra1:61:41 blncra1:58:0 watcra2:53:0 brolga1:52:0 reccra1:50:7 blucra2:50:0 blccra1:49:0 demcra1:49:0 whocra:48:0 grccra1:48:0 taibeg1:48:7 sarcra1:42:0 sibcra1:32:0
hoocro1,eurjac:80:32 y00743:72:17 houcro1:71:9 piecro1:66:3 comrav:65:17 daujac1:63:1 rook1:63:7 amecro:62:2 fiscro:61:0 tamcro:61:0 whncro1:59:0 chirav:59:0 pipcro1:59:0 labcro1:58:0 cubcro1:57:0 torcro3:57:0 litrav1:57:0 somcro2:57:0 forrav1:57:0 sincro1:57:0 torcro2:57:0 capcro2:57:0 eurmag1:57:12 ausrav1:57:0
hoocus1,walcus1:60:0 molcus1:59:0 bkfcus1:57:0 piecus1:56:0 grocus1:54:0 melcus3:53:0 suncus1:53:0 babcus1:53:0 whrcus1:53:0 larcuc1:52:0 melcus1:52:0 whbcus1:52:0 andcus1:52:0 yeecus1:51:0 slacus1:51:0 mcgcus1:51:0 bawtri1:50:0 whbcus2:50:0 javcus1:49:0 bkbtri1:49:0 bkwcus1:49:0 vartri1:49:0 rubtri1:48:0 ryumin1:48:0
hoogna1,blbgna1:67:0 chbgna1:64:0 chcgna1:63:0 slagna1:63:0 astgna1:62:0 blcgna1:57:0 rufgna2:53:0 rufgna3:50:0 blcant1:46:0 rucant3:41:0
hoogre1,silgre1:70:50 jungre1:63:0 horgre:59:25 eargre:55:0 clagre:51:0 grcgre1:51:0 hohgre1:48:0 rengre:47:0 wesgre:45:0 gregre1:45:0 nezgre1:43:0 madgre1:42:0 pibgre:41:0 hoomer:40:25 leagre:39:0 ausgre1:38:0 litgre1:38:0 whtgre3:38:0 titgre1:36:0
hoogro1,hawfin:58:0 baygro1:54:18 spwgro1:54:0 whwgro1:52:0 yebgro1:51:0 amegfi:51:9 yebgre4:50:0 lesgol:50:18 colgro1:49:0 thbsis1:49:0 gowgro2:49:0 blcsis2:48:0 bkhgro:48:18 japgro1:48:0 eursis:47:0 yefsis1:47:0 brambl:47:0 yelcan1:47:0 olisis1:47:0 audori:46:36 whtcan1:46:0 norgrc1:46:0 bkhgre1:46:0 hoosis1:45:0
hoomer,buffle:64:29 commer:64:31 rebmer:62:20 smew:53:0 wooduc:52:8 bargol:51:1 scsmer1:51:0 rudduc:50:3 horgre:50:2 bramer1:49:0 rinduc:49:3 comgol:49:2 eargre:49:0 blhduc1:49:0 lotduc:48:0 torduc1:48:0 whbduc1:48:0 lakduc1:48:0 wfwduc1:48:0 blbduc1:48:0 rengre:48:1 tufduc:48:1 sursco:48:1 grcgre1:48:0
hoomoc1,galmoc1:85:73 chamoc2:71:17 chamoc1:69:6 normoc:63:0 tromoc:63:1 lotmoc1:61:3 bahmoc:59:0 chimoc1:56:0 chbmoc1:55:0 whbmoc1:53:0 brbmoc1:53:0 patmoc1:53:0 peethr1:47:0 cubthr:46:0 grathr1:46:0 sagthr:46:0 lecthr:45:0 crithr:44:0 benthr:44:0 brnthr:43:0 scbthr:42:0 lobthr:42:0 grycat:42:0 ocethr1:41:0
hoomon1,blbmon1:73:0 kulmon1:70:0 bawmon2:70:0 bltmon2:69:0 bltmon1:69:0 spwmon1:68:0 whcmon2:68:0 blamon1:64:0 frnmon1:62:0 flomon1:61:0 spemon1:60:0 blbmon2:60:0 piemon1:59:0 whemon1:58:0 papfly1:56:0 whnmon1:56:0 resfly1:55:0 whcmon1:55:0 slamon1:55:0 rucmon1:53:0 chbmon1:52:0 bubmon1:52:0 blwmon1:52:0 japfly1:51:0
hoomun1,chbmun1:74:100 blfmun1:67:0 javmun1:67:0 gycmun1:67:0 snmmun1:67:0 whcmun1:66:0 chemun:66:0 blbmun1:66:0 whbmun1:65:0 gyhmun1:65:0 nutman:64:0 yermun1:64:0 bltmun1:64:0 gramun1:62:0 pahmun1:61:0 whrmun:61:0 trimun:61:0 dusmun1:61:0 gybmun1:61:0 ficmun1:60:0 whhmun1:57:0 motmun1:57:0 bismun1:56:0 blamun1:55:0
hooori,altori:68:29 orcori:67:16 stbori:66:13 bulori:66:14 oraori1:59:9 balori:59:5 bkcori:58:0 blbori1:57:2 scoori:56:4 orcori1:56:0 bawori1:54:0 wheori1:53:0 graori3:53:0 spbori:52:1 monori1:51:0 yebori1:51:3 yelori1:51:1 bkvori:50:1 audori:50:0 jamori1:50:0 yetori1:49:1 graori1:49:0 ventro1:49:0 orbtro3:48:0
hoopar1,gospar1:64:0 rerpar1:57:0 mulpar1:53:0 blwpar3:47:0 elepar1:45:0 boupar2:44:0 budger:43:0 rocpar1:43:0 sccpar1:42:0 wesros1:42:0 easros1:42:0 turpar1:40:0 yefpar3:40:0 gropar1:40:0 bluebo1:40:0 orbpar1:39:0 norros1:38:0 malpar2:38:0 bluebo4:38:0 alepar1:37:0 regpar1:37:0 necpar1:37:0 swipar1:36:0 varlor1:36:0
hoopit1,varpit3:64:0 varpit2:57:0 marori2:39:0 bltori1:38:0 blaori1:38:0 blwori1:37:0 blhori1:36:0 halori1:36:0 orcori:36:100 datori1:35:0 satori1:35:0 blnori1:34:0 grnfig1:34:0 broori1:34:0 timori1:34:0 silori1:33:0 ausfig1:33:0 greori1:33:0 wbhori1:33:0 eugori2:32:0 dahori1:31:0 abhori1:31:0 olbori1:30:0 burori2:30:0
hooplo2,pipplo:60:9 corplo:56:0 blfdot1:56:9 lirplo:55:0 semplo:54:0 twbplo1:54:0 shoplo1:53:0 sander:53:18 killde:51:0 wilplo:51:0 lobplo1:51:0 rensti:50:27 kenplo1:50:0 kitplo1:49:0 pielap1:49:0 rucdot1:49:0 casplo1:47:0 thbplo1:46:0 amgplo:46:0 rekdot1:45:9 wrybil1:44:0 maslap1:44:27 grsplo:43:0 diaplo1:43:0
hoopoe,madhoo1:92:41 grswoo:54:23 brhkin1:43:1 eurjay1:43:13 miswoo1:43:1 soubou1:42:3 sptkne1:42:2 leswoo1:42:1 ruftre2:41:1 eutkne1:40:1 aspsta2:40:1 syrwoo1:40:1 thelar1:40:1 indthk1:40:1 bkrfla1:39:1 grhlar1:39:1 legshr2:39:1 eutdov:39:1 grebus1:38:1 piekin1:37:1 rinphe1:37:2 whbwag1:37:1 golphe:36:1 houspa:36:2
hoorob1,jacwin1:68:54 recrob1:63:23 scarob2:56:2 dusrob1:56:0 whwtri1:54:6 flarob1:53:8 brotre2:53:2 yelrob1:53:1 manrob1:53:0 whbrob1:52:0 gybrob1:52:0 torfly1:52:0 whbrob2:52:0 alprob1:51:0 busrob1:51:0 tomtit1:50:0 rosrob1:50:0 garrob1:49:0 blsrob2:49:0 magrob:49:1 pacrob1:49:0 wilwag1:48:2 whwrob2:48:0 wherob1:48:0
hoosis1,yebsis1:85:16 olisis1:80:9 andsis1:76:10 blhsis1:73:9 blcsis2:73:10 lesgol:71:6 thbsis1:71:9 yefsis1:67:0 amegfi:67:1 safsis1:66:0 yersis1:64:6 eursis:63:3 antsis1:62:0 abysis1:62:6 yeccan1:59:0 wescit1:58:0 papcan1:58:0 blfcan1:58:0 blcsis1:57:0 afrcit1:57:0 saffin:57:9 tibser1:56:0 whbcan1:55:0 gryfin1:55:6
hootan1,saytan1:57:25 chttan1:54:0 pebcon1:54:0 whecon1:54:0 biccon1:53:0 plctan1:52:0 bubtan2:50:12 chvcon1:50:0 gohtan1:49:12 trogna1:49:12 blftan1:49:0 whbtan1:49:0 979914:48:0 azrtan1:48:0 slatan2:48:0 cowfin1:48:0 leatan1:48:0 ciwfin1:47:0 gagtan1:47:0 riwfin1:47:0 btsfin1:47:0 azstan1:47:0 bluflo1:46:0 megtan1:46:0 blctit1:45:12 homtan1:40:12 linsee1:39:12
hootin1,tabtin1:67:0 higtin1:65:0 chotin1:60:0 teptin1:56:0 undtin1:55:0 slbtin1:53:0 bratin1:53:0 bartin2:52:0 brotin1:51:100 yeltin1:50:0 whttin1:50:0 thitin1:49:0 reltin1:49:0 blctin1:48:0 gyltin1:48:0 rustin1:47:0 gretin1:47:0 cintin1:46:0 littin1:46:0 puntin1:46:0 pabtin1:44:0 vartin1:43:0 orntin1:42:0 soltin1:41:0
hootre1,rattre1:55:0 gryjay:53:0 andtre1:52:0 grytre1:52:0 whwmag1:52:0 bortre1:51:0 ruftre2:51:0 whbtre1:50:0 coltre1:49:0 clanut:49:0 blhjay1:49:0 rattre2:48:0 sicjay1:47:0 pipcro1:45:0 aznjay1:45:0 azwmag2:45:0 gobmag1:45:0 hoocro1:45:0 blcjay1:45:0 plcjay1:45:0 eurjay1:44:0 cucjay1:43:0 cayjay1:43:0 sibjay1:43:0
hoovis2,dushum1:58:0 hyavis1:55:0 scamet1:53:0 ortsun1:52:0 azchum1:52:0 amtsun3:52:0 bubhum:51:0 blchum1:51:0 sathum1:51:0 annhum:51:0 fitmet1:51:0 tousun1:51:0 antman2:51:0 manhum1:51:0 shghum1:51:0 vereme1:50:0 whceme1:50:0 nebmet1:50:0 whbeme1:50:0 pucwoo1:50:0 glteme1:50:0 litsun1:50:0 plbeme1:50:0 spthum2:50:0
hoovul1,lafvul1:73:38 whhvul1:60:27 cinvul1:56:5 turvul:51:6 spaeag1:50:0 galhaw1:49:0 whbvul1:49:24 weteag1:48:0 brseag1:48:0 gureag1:48:0 blaeag1:47:0 rehvul1:46:0 steeag1:46:0 easmah2:46:0 impeag1:46:0 uplbuz1:46:0 loceag1:46:0 blhbuz1:46:0 bathaw1:45:0 cubblh1:45:0 orihob2:45:0 augbuz2:45:0 barhob1:45:0 grseag1:45:0
hoowar,wlswar:77:72 yelwar:59:2 camwar:58:0 pinwar:57:2 magwar:57:5 prawar:56:2 towwar:56:0 btnwar:55:1 gobwar3:54:0 vitwar1:54:0 kenwar:54:9 samwar1:54:0 whlwar1:54:0 mouwar:54:0 herwar:53:1 tropar:53:0 naswar:53:2 stlwar:53:0 buwwar:52:4 yetwar3:52:0 gobwar1:51:0 chswar:51:0 masyel2:51:0 altyel1:51:0
hoowhe1,mouwhe2:73:39 piewhe1:67:13 whtwhe1:64:32 mouwhe5:63:6 rerwhe1:62:0 varwhe1:61:0 norwhe:59:0 deswhe1:59:0 finwhe1:59:0 humwhe2:58:0 cypwhe1:58:6 retwhe3:57:0 retwhe2:56:0 somwhe1:56:0 bkewhe1:56:0 isawhe1:55:3 blacks1:54:0 mouwhe4:54:0 capwhe1:53:0 rebwhe2:53:0 mouwhe1:53:0 famcha1:52:0 whbbus4:51:0 brtcha1:50:0
hooyel1,comyel:80:96 masyel2:64:0 blpyel1:62:0 belyel1:61:0 bahyel1:58:0 macwar:58:0 kenwar:57:0 altyel1:56:0 mouwar:56:0 gycyel:55:3 gobwar3:55:0 samwar1:54:0 olcyel1:54:0 twbwar1:54:0 palwar1:54:0 thbwar2:53:0 naswar:53:1 gobwar1:53:0 citwar1:52:0 whlwar1:52:0 thswar1:52:0 vitwar1:51:0 prawar:51:0 blcwar2:51:0
horbab2,abbbab1:70:23 shtbab1:63:15 palbab1:55:0 gybbab1:55:0 ashbab1:54:0 sulbab1:54:0 putbab1:54:0 sumbab1:54:0 pagwar1:53:8 moubab1:52:0 sccbab1:52:0 bubbab1:51:0 socbab1:51:8 eywbab1:51:0 rucbab2:51:0 tembab1:51:15 marbab2:51:0 whcbab1:50:0 crcbab1:50:15 olwbul1:49:8 sptbab1:49:0 dusful1:49:0 bawpri1:49:8 stwbab2:47:0
horcoo1,slccoo1:73:100 y00475:69:0 regcoo1:69:0 rekcoo1:67:0 eurcoo:66:0 whwcoo1:64:0 refcoo1:63:0 giacoo1:62:0 hawcoo:61:0 purswa4:41:0 whbwat1:40:0 dusmoo1:40:0 commoo3:39:0 purswa6:39:0 comgal1:38:0 purswa3:38:0 tanhen1:37:0 afrrai1:36:0 blacra1:36:0 plabuh1:35:0 purswa:35:0 lesmoo1:35:0 blkrai:35:0 dowcra1:33:0
horgre,eargre:90:59 rengre:63:13 silgre1:62:0 jungre1:61:0 grcgre1:61:4 gregre1:56:0 hoogre1:56:0 litgre1:54:2 whtgre3:54:0 wesgre:54:11 hohgre1:54:0 nezgre1:53:0 pibgre:51:4 rebmer:51:1 madgre1:50:0 hoomer:49:1 ausgre1:49:0 comloo:49:1 casauk:48:0 retloo:48:1 yebloo:47:0 titgre1:47:0 clagre:47:1 buffle:46:2
horgua1,butpig1:57:0 bubcur1:56:0 grecur1:55:67 yekcur1:54:0 watcur1:54:0 rebcur1:54:0 bafcur1:53:0 salcur1:52:0 blagua1:51:0 rtpgua1:51:0 rabcur2:51:0 watgua1:50:0 blacur1:50:0 whcgua1:49:0 crecur2:49:0 bfpgua1:48:0 spigua1:47:0 helcur1:47:0 horscr1:47:22 ausbrt1:46:11 margua1:45:0 cregua1:45:0 trpgua1:43:0 whwgua1:43:0
horlar,temlar1:74:11 amepip2:67:24 sprpip:62:12 skylar:62:2 gstlar1:61:2 sstlar4:60:0 wesmea:60:15 mstlar1:59:0 reclar1:59:1 killde:59:16 laplon:59:10 humlar1:58:1 blalar2:58:0 lstlar2:58:0 whwlar1:57:0 tiblar1:57:1 woolar1:56:0 thelar1:56:0 orisky1:56:0 crelar1:56:1 bimlar1:56:0 callar1:56:4 deslar1:55:0 lablar1:55:0
horpar2,necpar1:62:100 slhpar1:54:0 refpar4:53:0 blhpar3:52:0 polpar1:52:0 railor2:52:0 lafpar1:51:0 maupar1:51:0 gyhpar2:49:0 recpar1:49:0 luzrat1:49:0 maspar2:49:0 railor5:49:0 railor7:49:0 rewpar1:49:0 plhpar1:49:0 olhlor1:49:0 yefpar3:48:0 railor4:48:0 rebpar4:48:0 malpar2:48:0 nicpar1:47:0 rorpar:47:0 suppar1:47:0
horpuf,atlpuf:86:53 tufpuf:71:46 parauk:47:0 cramur:45:0 rhiauk:44:0 ancmur:44:0 xanmur1:43:0 xanmur2:42:0 japmur1:41:0 casauk:39:0 razorb:39:0 thbmur:38:0 commur:38:0 leaauk:36:0 doveki:36:0 creauk:36:0 blkgui:35:0 bklkit:35:1 whiauk:34:0 piggui:32:0 marmur:30:0 spegui1:30:0 lobmur:29:0 kitmur:28:0
horscr1,blkvul:53:21 souscr1:50:21 horgua1:48:11 norscr1:47:11 grecur1:44:5 snakit:41:5 y00678:39:5 bunibi1:32:11 grtgra:32:5 woosto:28:5
horsun2,pershe2:50:0 pucfai1:50:0 oashum1:49:0 boorat1:48:0 goceme1:48:0 ratcoq2:47:0 cozeme1:47:0 bltsta2:47:0 bkbtho1:46:0 rebeme1:46:0 gretho1:46:0 verhum1:46:0 bahwoo:46:0 gawhum1:46:0 stream2:46:0 blttra1:46:0 bucsap1:45:0 plover4:45:0 whbeme1:45:0 pubwhi1:45:0 bkchum:45:0 grttra1:45:0 caneme1:45:0 whbwoo6:45:100
horswi1,litswi1:70:60 whrswi1:66:33 aleswi1:53:0 braswi1:52:0 fowswi1:52:0 madswi1:52:0 houswi1:51:0 motswi2:51:0 afrswi1:50:0 alpswi1:50:0 palswi3:49:0 nyaswi1:49:0 plaswi1:49:0 batswi1:47:0 darswi1:46:0 comswi:46:0 fotswi1:45:7 saaswi1:42:0 cooswi1:42:0 blyswi1:42:0 lstswi1:34:0 andswi1:33:0 blkswi:33:0 blnswi1:32:0
hosbro1,grebro1:63:0 whibro1:58:0 gyhbro1:26:0 afrbro1:26:0 rusbro1:26:0
hotbar1,sttbar1:73:22 taibar1:68:0 rufbar1:67:22 strbar1:67:0 spebar1:61:0 sttyuh1:61:33 whiyuh1:59:11 chtmin1:58:0 ruclau1:55:0 kerlau2:54:0 whbful1:53:11 strlau2:53:0 strlau3:52:0 blwmin1:52:0 spolau1:51:0 varlau1:51:0 bkbful1:51:0 wtmbab1:51:0 bkclau2:51:0 sunlau1:51:0 mouful1:50:0 broful1:50:0 retmin1:50:0 moulau1:50:0
hotbut1,smabut2:73:100 hotbut3:73:0 rebbut2:67:0 yelbut1:66:0 madbut1:63:0 barbut1:62:0 spobut2:59:0 paibut:58:0 recbut1:58:0 sumbut1:57:0 litbut1:55:0 blbbut2:55:0 chbbut2:52:0 quailp1:48:0
hotbut3,hotbut1:73:0 rebbut2:68:0 yelbut1:65:0 smabut2:64:0 barbut1:62:0 spobut2:61:0 madbut1:61:0 paibut:57:0 recbut1:57:0 sumbut1:56:0 litbut1:55:0 blbbut2:55:0 chbbut2:52:0 quailp1:47:0 harqua1:46:100
hotspi1,rufspi1:62:0 bltspi1:62:0 whlspi1:61:0 occspi1:61:0 whwspi1:60:0 plcspi1:60:0 rucspi1:59:0 cabspi1:59:0 azaspi1:59:0 sofspi1:58:0 marspi4:58:0 bahspi1:58:0 mccspi1:57:0 gybspi1:56:0 licspi1:56:0 rubspi2:55:0 dusspi1:55:0 rubspi5:55:0 rubspi3:54:0 rumsof1:54:0 pinspi1:54:0 licspi5:53:0 necspi1:53:0 crespi1:53:0
hottea1,cintea:56:0 buwtea:56:0 aussho1:55:0 siltea1:55:0 capsho1:54:0 puntea1:54:0 redsho1:54:0 gargan:54:5 whcpin:54:0 hawduc:53:0 motduc:53:0 brotea1:52:0 rebduc1:52:19 captea1:52:19 melduc1:51:0 mexduc:51:0 rintea1:50:0 suntea1:50:0 bratea1:50:0 creduc1:49:0 eatpin1:49:0 fuwduc:48:0 norsho:48:0 masduc:48:0 gnwtea:48:10 soupoc1:48:19 blbduc1:46:10 soashe1:39:10 comduc2:37:10
houbun2,cibbun1:75:29 houbun3:74:29 rocbun1:68:19 chebun2:68:10 gosbun1:68:0 lalbun1:67:0 gyhbun1:66:0 meabun1:65:0 tribun1:64:0 litbun:64:0 godbun1:64:0 capbun1:61:0 gobbun1:60:0 bkfbun1:60:10 rubbun1:60:0 crebun2:59:0 yetbun1:58:0 pinbun:58:0 reebun:58:0 sombun1:57:0 chbbun1:57:0 yebbun1:57:0 cinbun1:57:0 corbun1:56:5
houbun3,rocbun1:72:50 houbun2:70:21 gosbun1:63:0 capbun1:61:7 lalbun1:61:0 godbun1:60:0 cibbun1:59:0 chebun2:58:0 tribun1:58:0 gyhbun1:57:0 meabun1:57:0 litbun:57:0 sombun1:56:0 crebun2:55:0 brrbun1:54:0 ocrbun1:53:0 rubbun1:53:0 gobbun1:53:0 yetbun1:53:0 bkfbun1:53:0 reebun:52:0 chbbun1:52:0 yebbun1:52:0 cirbun1:52:0 houspa:42:21
houbus1,macbus1:84:82 harbus2:55:0 stabus1:55:0 bkbbus1:54:0 bucbus1:53:0 heubus1:53:0 grebus1:53:0 recbus1:51:0 ludbus1:51:0 karbus1:51:0 nubbus1:49:0 whqbus1:49:0 savbus1:49:0 ausbus1:49:0 ruebus1:48:0 blabus3:48:0 litbus1:48:0 arabus1:48:0 korbus1:48:0 indbus1:47:0 lesflo2:46:0 pheowl1:46:9 whbbus2:45:0 libbus1:45:0 blbsan1:45:9
houcro1,labcro1:85:54 amecro:71:7 hoocro1:70:14 eurjac:69:7 tamcro:69:0 fiscro:69:1 whncro1:66:0 rook1:66:0 y00743:66:3 sincro1:65:0 cubcro1:64:0 palcro1:63:0 slbcro3:62:0 capcro2:61:1 piecro1:61:1 comrav:61:6 daujac1:60:0 slbcro2:60:1 chirav:60:0 torcro2:60:1 brnrav1:60:4 pipcro1:60:0 lobcro1:60:0 neccro1:59:0
houfin,purfin:79:57 casfin:65:10 comros:57:2 houspa:57:30 bearos1:55:0 drasis2:54:0 strsee1:53:0 procan1:53:0 prisee1:52:0 sagspa1:52:0 sthsee3:52:0 rehfin1:52:0 capsis2:51:0 reisee4:51:0 yemlin1:51:0 origre:51:0 palros2:50:0 eurlin1:50:0 cwbros1:50:0 sthsee2:50:0 belspa2:50:0 thbros1:50:0 wilfly:50:0 mouser2:50:0
houspa,eutspa:81:61 itaspa1:80:25 spaspa1:73:10 kerspa2:68:0 shrspa1:68:0 sinspa1:67:0 russpa2:67:0 saxspa1:65:0 capspa1:65:2 socspa1:65:0 sghspa2:65:0 grrspa1:64:0 desspa1:63:0 gyhspa1:63:0 swaspa2:63:0 cavspa1:63:0 swaspa1:62:0 somspa1:61:0 pabspa1:60:0 desspa3:58:0 plbspa1:57:0 chspet1:57:0 whrsno1:57:0 eurlin1:56:0
